1803.9,903.02,2710.2,3611.8,54.385,4480.8,1665.9,0.066501,0.048218,0.067546,0.050933,0.11707,0.039054,0.021558,0.058616,0.32282,0.036753,0.017016,0.27141,0.043016,0.080014,0.015589,0.018148,0.023529,0.057938,0.44705,0.32928,0.098066,0.03533,0.019029,0.020975,0.0203,0.052947,5
769.37,1540,3056.2,2317.5,87.274,3829.6,1408.7,0.035955,0.03482,0.15216,0.22843,0.035637,0.018913,0.44143,0.13884,0.017425,0.22963,0.029422,0.032408,0.0092905,0.015328,0.081903,0.53742,0.37296,0.13733,0.030445,0.018478,0.017801,0.057848,0.011511,0.015502,0.058857,0.031801,12
466.56,906.98,1373.4,84.124,256.55,1843.5,684.87,0.51347,0.43615,0.29196,0.45503,0.30487,0.27005,0.10894,0.23184,0.67201,0.39776,0.18689,0.099265,0.091011,0.1406,0.10368,0.057817,0.064491,0.096484,0.21439,0.34469,0.22712,0.11973,0.063785,0.051512,0.05273,0.042744,11
1543.2,130.61,778.7,3101.5,2323.2,4611.5,1630.5,0.1121,0.12041,0.14108,0.088324,0.058082,0.038148,0.34975,0.076859,0.04541,0.31908,0.052187,0.037619,0.026189,0.031796,0.061068,0.38542,0.24759,0.074884,0.043634,0.033731,0.029581,0.043905,0.032824,0.023623,0.042555,0.028593,12
1207.8,605.03,1806.8,2371.6,78.158,3016.7,1101,0.11345,0.47573,0.46814,0.15534,0.64749,0.42282,0.21373,0.39262,0.11964,0.074625,0.25081,0.84741,0.85667,0.41957,0.26709,0.14913,0.11418,0.041686,0.14006,0.10315,0.045522,0.048144,0.047601,0.072336,0.16,0.46183,2
1450.6,727.02,2162.4,2887,3611.7,168.8,1305.5,0.048825,0.095417,0.070417,0.43383,0.029143,0.086643,0.54018,0.039547,0.12259,0.13299,0.096995,0.013565,0.020854,0.08193,0.87471,0.53708,0.18443,0.032063,0.032794,0.018187,0.043157,0.012405,0.050679,0.093177,0.013566,0.027253,12
1251.3,640.4,1899.8,2500,87.324,3747,1326.2,0.10468,0.21309,0.1657,0.062019,0.1297,0.23216,0.044022,0.5203,0.06958,0.027333,0.032761,0.11599,0.73309,0.22399,0.085479,0.033807,0.034029,0.058623,0.019407,0.070719,0.07047,0.024935,0.021194,0.013915,0.019986,0.061633,2
688.63,83.482,1378.7,2107.2,2759.3,3486.9,1281,0.58147,1.3334,1.0606,1.0544,0.42959,1.2899,1.1056,0.38448,0.39319,0.26148,0.19275,0.33724,0.73728,1.3784,1.5925,1.0912,0.62248,0.30304,0.13896,0.088609,0.061584,0.13762,0.21079,0.1058,0.08546,0.071797,3
1155.6,570.2,2322.1,1721.7,2886.5,3478.2,1086.9,0.055947,0.2544,0.3865,0.054202,1.4962,0.24085,0.88235,0.14515,0.034072,0.046227,0.37616,1.6397,0.44251,0.23427,0.12143,0.13304,0.03894,0.10045,0.083023,0.030462,0.052898,0.044186,0.043229,0.2153,1.0514,1.1925,2
1206.1,609.68,2418.8,1813,3018.6,47.564,1116.7,0.077612,0.24622,0.25844,0.065302,0.42111,0.22845,0.093803,0.31448,0.084485,0.031541,0.049935,0.49061,0.55561,0.2237,0.087956,0.065222,0.096879,0.027951,0.073053,0.076554,0.031196,0.049137,0.032815,0.021525,0.072964,0.36134,4
863.38,1682.9,123.57,2582.9,4175.9,3314.5,1524.7,0.40417,0.41915,0.72952,0.61466,0.66813,0.36687,0.31471,0.86931,0.65681,0.31429,0.33694,0.30062,0.11206,0.094896,0.15825,0.30333,0.61317,0.92506,0.88784,0.64894,0.46249,0.30301,0.17088,0.093742,0.063379,0.053397,12
1076,550.07,1606.5,2155,170.23,2711.1,966.28,0.16215,0.16164,0.14953,0.16318,0.33393,0.060776,0.20458,0.07838,0.043345,0.15118,0.77641,0.33105,0.12053,0.060861,0.05843,0.037375,0.20257,0.067984,0.042615,0.040427,0.025238,0.040355,0.23688,0.37263,0.1935,0.066481,2
873.51,1769.6,126.48,3524.7,2667.8,6715,2348.7,0.059192,0.049533,0.11555,0.059972,0.27117,0.043318,0.021947,0.1058,0.26967,0.045107,0.030226,0.067592,0.02673,0.032072,0.019518,0.022661,0.027482,0.10715,0.33069,0.26729,0.096167,0.043762,0.030689,0.021761,0.020563,0.024254,3
1210.6,604.81,2453.2,1813.3,3667.6,80.393,1303.1,0.038936,0.15974,0.1954,0.038568,0.31559,0.16526,0.07537,0.29904,0.065696,0.023263,0.059921,0.35655,0.50971,0.16385,0.064925,0.042367,0.085965,0.033135,0.045801,0.067882,0.021906,0.028285,0.018064,0.022757,0.056389,0.21506,4
1376.8,688.59,2071.2,2757.1,3478.4,4170.8,1304.4,0.024716,0.15464,0.061359,0.15151,0.029008,0.28318,0.14918,0.032272,0.22941,0.06654,0.019546,0.024879,0.065515,0.34807,0.35816,0.14551,0.04095,0.028074,0.026758,0.035993,0.025061,0.065247,0.080924,0.020222,0.034393,0.016739,4
649.2,1295.7,1978.7,86.968,7871.1,2667.5,2821.8,0.081379,0.31195,0.18624,0.077227,0.071061,0.36418,0.05542,0.082215,0.057222,0.040053,0.019594,0.053355,0.23376,0.38379,0.19983,0.050368,0.022776,0.02017,0.026052,0.023426,0.0444,0.037084,0.016399,0.014528,0.013448,0.0175,2
643.07,96.799,1166.9,211.07,1810.7,1035.4,643.9,0.52966,0.8497,0.5554,0.51402,0.64095,0.54803,0.42862,0.2785,0.21243,0.25472,0.38427,0.67711,0.59654,0.45494,0.38577,0.28315,0.16033,0.13956,0.11136,0.13049,0.097549,0.096341,0.10882,0.11081,0.23481,0.2971,2
940.3,1888.9,2807.3,46.482,126.27,3749.4,1495.4,0.092686,0.073126,0.073491,0.19377,0.13672,0.17486,0.024755,0.037516,0.43058,0.17033,0.028239,0.028309,0.20893,0.030103,0.029009,0.018262,0.016623,0.034575,0.12789,0.48803,0.3904,0.16677,0.045465,0.02412,0.020719,0.019946,3
1202.5,603.47,2409.8,1804.8,3607.6,4216.4,1394.4,0.021171,0.070223,0.10536,0.018814,0.27966,0.06937,0.045432,0.17651,0.035832,0.019976,0.026169,0.33871,0.26126,0.069204,0.023297,0.019572,0.078125,0.016907,0.058982,0.031312,0.017268,0.018662,0.017918,0.017832,0.041639,0.28826,4
1159.9,594.39,4658.3,2328.5,1726.7,4908.3,1816,0.023097,0.046789,0.090383,0.027216,0.26718,0.045034,0.14074,0.036996,0.023147,0.023067,0.060687,0.2937,0.10489,0.047633,0.039222,0.032548,0.023263,0.036718,0.03952,0.023896,0.034213,0.025496,0.034803,0.047466,0.16787,0.23307,2
1838.4,911.34,2749.2,3653.5,169.83,90.041,1441.4,0.091689,0.062867,0.085383,0.093405,0.1296,0.073691,0.029433,0.04893,0.57483,0.065238,0.022863,0.12437,0.12104,0.063844,0.014781,0.018524,0.016992,0.041421,0.23868,0.59557,0.19391,0.061877,0.016693,0.017222,0.022658,0.028543,5
1238.6,614.14,1849.9,2451.3,3066.8,44.166,1135.2,0.060284,0.58713,0.61768,0.059756,0.42814,0.58684,0.073826,1.1344,0.28372,0.030134,0.077565,0.48471,1.8718,0.58194,0.16327,0.12318,0.15819,0.045906,0.052975,0.28046,0.034956,0.10244,0.035949,0.023168,0.046714,0.26022,4
1241.3,614.5,2462.6,1854.4,3702.2,86.206,1311.3,0.025103,0.14274,0.14447,0.022822,0.10288,0.152,0.028427,0.27426,0.071496,0.016373,0.019059,0.10511,0.44603,0.15043,0.048127,0.021315,0.039249,0.027567,0.016576,0.074163,0.020194,0.017102,0.013545,0.014133,0.019552,0.061361,4
1596,810.93,211.29,130.56,3185.7,2406.9,1233.8,0.10608,0.082455,0.19751,0.10295,0.094735,0.053785,0.10096,0.20258,0.061117,0.070302,0.16008,0.061584,0.031584,0.035225,0.045016,0.086232,0.36989,0.19665,0.090676,0.040996,0.037218,0.033504,0.054156,0.025653,0.031491,0.04683,12
513.57,392.85,986.4,87.301,819.05,1422,473.69,1.5468,1.3249,1.3086,1.4911,1.1154,1.0205,0.82981,1.1126,1.2312,1.388,1.0872,0.86832,0.53439,0.49492,0.44216,0.38147,0.35754,0.42903,0.40414,0.49981,0.57017,0.54436,0.41059,0.24136,0.20782,0.23551,11
1175.4,594.22,2362.3,1768.3,3537.1,2960.7,1104.6,0.042329,0.091972,0.19312,0.025864,0.751,0.083252,0.18239,0.15562,0.019702,0.016818,0.062884,0.94026,0.32396,0.079913,0.025625,0.032259,0.06063,0.013922,0.09792,0.016809,0.032004,0.016146,0.013601,0.023853,0.19934,0.75305,4
903.96,122.27,1771.2,252.63,1976.1,2669.6,1019.2,0.49558,0.49027,0.59504,0.54873,0.87597,0.37647,0.29159,0.51978,1.0061,0.36341,0.23216,0.36651,0.24771,0.18707,0.14129,0.19186,0.30766,0.53789,1.0379,0.99932,0.79435,0.3345,0.2681,0.20831,0.13279,0.11301,3
553.47,1082.8,2154.2,1637.3,212.94,89.359,822.34,0.094005,0.11138,0.12179,0.08831,0.24445,0.070612,0.11426,0.042953,0.032423,0.083218,0.29583,0.23417,0.10433,0.063426,0.052127,0.030661,0.039644,0.034719,0.030084,0.024144,0.020917,0.030678,0.081026,0.13494,0.096487,0.04274,2
823.94,1637.4,212.33,2424.3,561.14,2583.9,994.9,0.13621,0.12366,0.3728,0.14004,0.30536,0.077542,0.086921,0.38954,0.15593,0.050647,0.15562,0.072955,0.049789,0.037915,0.030836,0.061602,0.27753,0.3854,0.2892,0.13586,0.058202,0.03826,0.033732,0.02802,0.023307,0.031087,3
742.53,1516.8,129.38,2249,3013.8,3787.1,1381.7,0.18247,0.31463,0.48001,0.86494,0.16047,0.17558,1.1859,0.3409,0.06213,0.4,0.12256,0.087035,0.06209,0.16303,0.40687,1.2961,0.93272,0.33906,0.11947,0.066779,0.050203,0.052123,0.033845,0.057139,0.11367,0.071276,12
865.97,80.746,1753,2621.8,4603.2,4822.1,1944.3,0.083439,0.049487,0.094624,0.02732,0.16862,0.021675,0.021092,0.099547,0.12234,0.024363,0.018402,0.059641,0.02464,0.023195,0.018459,0.020004,0.029624,0.10365,0.22049,0.12173,0.036741,0.028368,0.021542,0.022453,0.030527,0.02219,3
562.19,1123.5,171.5,301.98,1680.5,2248.3,824.71,0.30271,0.32887,0.42568,0.20177,0.60917,0.19366,0.29377,0.15351,0.089367,0.10639,0.37329,0.54606,0.28056,0.1146,0.065747,0.075853,0.056754,0.082476,0.047353,0.041789,0.031118,0.029564,0.046439,0.13211,0.23191,0.1579,4
821.98,1640,125.11,2492.9,3316.7,4135.8,1518.1,0.098728,0.09073,0.30664,0.078879,0.22755,0.024735,0.06536,0.39708,0.086095,0.027539,0.19593,0.034636,0.041182,0.017995,0.024379,0.06448,0.28102,0.42023,0.2253,0.080011,0.03007,0.023081,0.021459,0.039497,0.017485,0.021886,12
475.13,948.82,1426.7,1899.5,2837.6,2364.1,883.63,0.90072,0.88703,0.098627,1.1261,0.16577,0.31691,0.087212,0.077085,0.86774,1.1905,0.54014,0.14619,0.15252,0.059959,0.20884,0.085785,0.039794,0.033664,0.070217,0.35395,0.55423,0.27986,0.11941,0.035123,0.032869,0.046297,11
907.16,465.71,1344.8,1807.7,2274.7,38.902,836.27,0.77497,0.73354,0.37577,0.84562,0.50373,0.42024,0.15933,0.34503,1.3744,0.7981,0.32221,0.21545,0.13453,0.29699,0.15798,0.13866,0.10293,0.15679,0.46609,0.70008,0.45526,0.17426,0.11511,0.060701,0.10099,0.06775,11
1240.6,615.9,2486,1853.8,3097.2,3710.1,1158.5,0.030048,0.55717,0.56041,0.048629,0.28675,0.56501,0.054017,0.78704,0.1187,0.024613,0.044078,0.30243,1.423,0.56402,0.16275,0.074153,0.054505,0.055817,0.023826,0.13285,0.028761,0.04878,0.025188,0.019697,0.030064,0.13756,4
1379.8,169.3,647.26,2026.1,2718,427.74,997.87,0.56068,0.62709,0.58898,0.3811,0.26442,0.60781,0.24285,0.22123,0.51212,0.23651,0.10022,0.13412,0.34834,0.75508,0.55445,0.20198,0.12813,0.098566,0.12298,0.089901,0.10359,0.16481,0.094138,0.067977,0.053345,0.058032,12
856.55,1718.1,2590.1,40.877,3448.8,130.66,1374.4,0.10061,0.093964,0.49569,0.17737,0.53866,0.089929,0.11575,0.61047,0.34827,0.078073,0.12673,0.14251,0.10952,0.053379,0.04999,0.10246,0.27768,0.69924,0.68348,0.34184,0.14246,0.067751,0.051808,0.040169,0.073087,0.040175,3
1285.5,645.21,2570.4,1935.4,126.2,3843.5,1353.6,0.041622,0.26133,0.16052,0.035325,0.042365,0.40315,0.037606,0.30888,0.039116,0.021512,0.022149,0.038383,0.53069,0.3991,0.13873,0.029053,0.028976,0.0813,0.014831,0.020278,0.072626,0.018323,0.028624,0.017378,0.019362,0.023633,4
984.76,480.79,1464.2,1937.5,90.524,171.09,741.89,0.36453,0.34415,0.17119,0.64761,0.20155,0.40948,0.15534,0.11247,0.31934,0.72034,0.33622,0.15231,0.1265,0.079732,0.11719,0.10749,0.057613,0.051711,0.060602,0.16439,0.42158,0.38835,0.21296,0.10014,0.051296,0.033695,11
1460.4,733.56,87.941,2201.2,2934.7,3654.7,1346.1,0.13171,0.15967,0.15334,0.29249,0.047638,0.10436,0.47402,0.097914,0.10032,0.21168,0.093242,0.020464,0.039503,0.096496,0.51795,0.49383,0.22421,0.09639,0.038576,0.020852,0.063053,0.020325,0.028352,0.09947,0.048579,0.028969,12
1200.2,603.28,1800,2376.3,2973.2,3575.4,1109.5,0.025701,0.094406,0.12754,0.026583,0.29959,0.093881,0.056807,0.14933,0.041853,0.027209,0.047907,0.39676,0.25444,0.090935,0.03253,0.02416,0.05448,0.017856,0.077273,0.039104,0.029223,0.021257,0.021039,0.024508,0.047188,0.2857,4
940.41,467.69,1851,1381.2,2795.1,2325.4,869.27,0.34323,0.32014,0.16164,0.63386,0.18963,0.40353,0.062915,0.13693,1.1157,0.63271,0.17788,0.10843,0.13633,0.08594,0.09001,0.054529,0.042812,0.050026,0.19187,0.84509,0.78555,0.3485,0.085345,0.041345,0.051767,0.042116,11
615.84,1256.8,1897.7,2533,3147.3,3784.9,1184.1,0.033188,0.26515,0.27826,0.03758,0.095049,0.28439,0.036695,0.2011,0.063741,0.024157,0.030029,0.092771,0.575,0.27816,0.092869,0.031445,0.026292,0.06818,0.021049,0.062069,0.068541,0.019561,0.025261,0.022795,0.01682,0.021494,4
726.93,1429.6,2192.6,2883.9,3573.8,4262.3,1325.9,0.029664,0.14563,0.13359,0.37304,0.061076,0.15395,0.45677,0.1234,0.078101,0.12733,0.060701,0.034502,0.034234,0.16057,0.49073,0.47193,0.26829,0.11734,0.057849,0.037234,0.036296,0.037062,0.046197,0.045704,0.031042,0.036371,12
1163.4,593.82,2336.2,1755.3,2931.8,3521.9,1097.2,0.063723,0.29288,0.705,0.059852,1.8037,0.26031,0.67767,0.15073,0.03268,0.045975,0.2556,2.3229,0.76533,0.2545,0.070512,0.12291,0.067259,0.080871,0.27926,0.027385,0.097502,0.044539,0.023308,0.092886,0.7764,1.5376,4
600.99,1172.6,1764,2363.1,2963.6,3537.3,1104,0.025865,0.12416,0.22512,0.025502,0.3011,0.12072,0.07615,0.061656,0.022386,0.022219,0.050582,0.36382,0.25163,0.11955,0.032001,0.022265,0.028954,0.024423,0.066244,0.020789,0.026931,0.023805,0.017458,0.01979,0.073377,0.21403,4
1421,724.01,2146.2,2881,3574.8,4264.2,1330.9,0.02433,0.12835,0.072135,0.40645,0.026632,0.19185,0.44841,0.052114,0.26998,0.08034,0.10005,0.020266,0.033568,0.21288,1.0074,0.45147,0.17954,0.051793,0.04424,0.038011,0.039014,0.035845,0.18194,0.099019,0.016713,0.036955,12
1210.6,605.01,1815.1,2414.8,78.663,3011.4,1106.6,0.1058,0.53527,0.56454,0.12853,0.76722,0.51765,0.17282,0.5575,0.15013,0.05701,0.21747,0.8876,1.1612,0.50553,0.25855,0.10057,0.10925,0.046734,0.093215,0.14113,0.058716,0.036626,0.023886,0.03753,0.10901,0.43877,2
603.44,1195.8,1764.4,2330.5,217.38,91.026,892.43,0.35874,0.86693,1.024,0.28478,1.1547,0.77118,0.31112,0.31506,0.14555,0.11702,0.41884,1.3554,1.113,0.70095,0.3132,0.15547,0.10279,0.13151,0.25929,0.12204,0.10383,0.06166,0.085634,0.14897,0.3078,0.57615,2
870.09,1728.2,85.25,1944,2586,3443.6,1195.6,0.1981,0.13609,0.16908,0.2112,0.23042,0.17925,0.050009,0.20717,0.24925,0.20016,0.075065,0.16799,0.091303,0.059407,0.041897,0.040536,0.066287,0.24413,0.37188,0.24333,0.26542,0.19602,0.10312,0.045877,0.039072,0.021182,5
607.47,1215,1844.4,2448.9,45.124,3055.5,1133.6,0.031026,0.45723,0.61756,0.038001,0.4264,0.46969,0.051442,0.29175,0.10978,0.02427,0.072589,0.46372,0.93048,0.4685,0.10883,0.039586,0.046536,0.02727,0.044385,0.10324,0.026265,0.026219,0.026705,0.020588,0.042053,0.14542,2
1247.2,642.64,1887.9,2532,83.944,3182.7,1165.8,0.096432,0.56179,0.44456,0.15431,0.30026,0.58946,0.16188,0.56455,0.16665,0.037137,0.06633,0.3102,1.1849,0.5952,0.32788,0.13185,0.068351,0.12426,0.033113,0.15482,0.08125,0.026946,0.043351,0.028017,0.048586,0.13401,4
1280.2,634.79,2540.9,1897.2,3183.3,3828.8,1193.2,0.01882,0.17898,0.16237,0.024801,0.058492,0.24442,0.026476,0.22122,0.030157,0.018763,0.023545,0.05522,0.4271,0.24228,0.066353,0.022028,0.023965,0.068397,0.017807,0.023986,0.028356,0.015688,0.028731,0.019296,0.014885,0.02293,4
635.3,1257.2,2502.8,1897,3145.1,3748.1,1167.1,0.035825,0.46514,0.41244,0.049216,0.13052,0.55752,0.046196,0.39289,0.09619,0.029856,0.032899,0.13038,0.91642,0.56954,0.16223,0.047379,0.046684,0.080226,0.02812,0.087317,0.077059,0.032232,0.048903,0.028315,0.017723,0.030856,12
1168.3,1756.2,597.49,2329.3,123.83,3523.7,1235,0.060799,0.10785,0.12353,0.041809,0.46385,0.073712,0.18478,0.10916,0.023291,0.027279,0.074903,0.60244,0.17044,0.069791,0.053607,0.039825,0.025692,0.036457,0.13693,0.01693,0.026769,0.024329,0.015777,0.026208,0.19754,0.41086,4
603.47,92.68,214.97,1202.4,1813.2,1376.3,686.96,0.49576,0.59385,0.53947,0.34842,0.48018,0.4034,0.26453,0.23133,0.16726,0.14297,0.17993,0.36658,0.38025,0.25129,0.15097,0.12725,0.10349,0.075708,0.076081,0.076115,0.051122,0.055031,0.049459,0.063577,0.084392,0.14,2
772.79,1500.4,84.075,3012.6,2202.5,3746.6,1376,0.26871,0.21808,0.43494,0.49135,0.17611,0.12347,0.82734,0.36036,0.059553,0.43902,0.10559,0.041675,0.031509,0.11007,0.45078,0.91601,0.55771,0.35332,0.1327,0.047539,0.043536,0.077912,0.033356,0.071692,0.063899,0.034249,12
605.1,1202.5,1802.4,122.35,3008,3577.7,1355,0.18759,0.49794,0.54435,0.21351,0.57997,0.39389,0.23044,0.26918,0.11439,0.096561,0.19806,0.68916,0.74826,0.3798,0.18871,0.15855,0.10225,0.056678,0.14534,0.078091,0.055967,0.048984,0.043765,0.055788,0.13316,0.36283,4
1195.5,598.26,1771.6,2369.4,47.228,2937.3,1087.3,0.082092,0.15201,0.21481,0.071228,0.65246,0.12778,0.1666,0.24748,0.10203,0.045996,0.085557,0.91492,0.39533,0.11809,0.072703,0.0668,0.10538,0.050786,0.19615,0.085797,0.050392,0.036912,0.02501,0.04026,0.15264,0.65024,4
914.68,1854.9,2759.5,3739.2,88.009,4656,1722.6,0.089275,0.075199,0.1007,0.20205,0.2435,0.19349,0.032871,0.076893,0.85873,0.18592,0.027948,0.066855,0.21501,0.058889,0.034307,0.023437,0.030253,0.072592,0.30226,0.94355,0.59886,0.18395,0.051791,0.033373,0.042725,0.0325,3
651.74,1301.2,1946.5,2622.8,3275.5,50.31,1212.7,0.047833,1.2628,0.58756,0.20702,0.10333,1.758,0.20342,0.24746,0.17093,0.073788,0.028885,0.10368,0.90202,1.8264,0.96369,0.20266,0.069468,0.066564,0.074946,0.030866,0.19282,0.069736,0.029505,0.042859,0.027067,0.020637,4
569,1171.9,87.57,1772.6,2376.8,3009.4,1103.7,0.21407,0.35633,0.54143,0.12166,0.87081,0.23768,0.19436,0.1925,0.071754,0.063314,0.28304,0.99828,0.64987,0.2257,0.080224,0.047959,0.096641,0.046587,0.10844,0.053069,0.028254,0.031831,0.027602,0.052155,0.18425,0.46865,2
476.22,950.83,1430.2,1903.7,2371.6,2843.4,885.81,0.31005,0.30901,0.022621,0.47444,0.042125,0.1779,0.020455,0.019709,0.31485,0.48904,0.19396,0.05081,0.048613,0.013345,0.062758,0.020138,0.022487,0.011615,0.015916,0.15478,0.31301,0.17572,0.032138,0.011899,0.0099812,0.024679,11
1165.8,594.72,2361.6,1766.8,2932.3,82.006,1077.5,0.087116,0.39364,0.90532,0.044966,1.615,0.35695,0.46439,0.18367,0.058807,0.033603,0.26018,1.8889,1.0322,0.35065,0.081955,0.073763,0.091589,0.048733,0.13441,0.052352,0.076982,0.04336,0.021844,0.095667,0.50914,1.1324,4
862.1,90.745,1726.2,170.22,2579.2,3444.7,1353.2,0.18774,0.12944,0.30244,0.14224,0.35833,0.079561,0.06209,0.26269,0.24485,0.048004,0.045094,0.080077,0.056213,0.032775,0.033704,0.045126,0.075722,0.28948,0.3828,0.23901,0.07934,0.043061,0.032227,0.026801,0.029821,0.01937,5
650.67,1294.2,1977.8,2620.5,127.58,3269.8,1193,0.045462,0.28165,0.16936,0.090905,0.072952,0.38431,0.08168,0.11722,0.080678,0.039194,0.021142,0.066507,0.28951,0.40658,0.23244,0.076013,0.033067,0.029085,0.025006,0.024312,0.046043,0.036092,0.025068,0.023136,0.024096,0.023342,12
903.53,1813.2,1685.4,2716.1,126.71,47.391,1046.6,0.08358,0.085211,0.30114,0.246,0.52193,0.2048,0.087201,0.38196,1.1296,0.20939,0.11517,0.34429,0.17731,0.10878,0.056273,0.071886,0.16806,0.3982,0.87834,1.1732,0.50948,0.20468,0.10037,0.059735,0.0569,0.058298,3
1165.1,640.34,1771.7,481.82,89.971,2242.4,820.6,0.38792,1.0299,0.85073,0.48781,1.3498,0.83187,0.88945,0.53073,0.23148,0.26119,0.55623,1.4649,1.1799,0.75173,0.64478,0.35042,0.10482,0.13484,0.2057,0.20155,0.16634,0.1138,0.14252,0.40213,0.8625,0.95133,2
1338.8,678.02,2012.6,2668.7,3324,4013.1,1244.8,0.036268,0.32376,0.15667,0.13644,0.069657,0.7241,0.14193,0.066805,0.30634,0.14378,0.03714,0.061229,0.19068,0.86619,0.39009,0.1358,0.043794,0.043686,0.073299,0.023604,0.056905,0.13217,0.026156,0.044362,0.022949,0.018765,4
684.29,1328.8,2016.7,88.764,3312.6,2663.3,1215.9,0.11118,0.69985,0.31603,0.44813,0.1478,1.0745,0.45652,0.19313,0.24766,0.17265,0.057593,0.1319,0.45054,1.2257,0.84773,0.44436,0.17101,0.087072,0.087826,0.039481,0.099228,0.15785,0.050831,0.09136,0.033639,0.044371,4
681.73,1366.1,48.237,2028,173.05,2710,1061.8,0.10923,0.34886,0.16061,0.20522,0.076707,0.43309,0.1763,0.046483,0.14465,0.072971,0.027099,0.049383,0.11815,0.48302,0.40738,0.16701,0.046955,0.036158,0.030876,0.023074,0.027548,0.067622,0.025235,0.019532,0.022656,0.019516,12
